,Unnamed: 0,X,surp_p_val,prev_surp_p_val,has_preview_condition,reread_condition,linear,additive_model,context,context_type,filler_plot,exclude_RegimeRepeatedReading,only_RegimeRepeatedReading,Regular,regime_plot,corrected_surp_p_val,corrected_prev_surp_p_val
134,135,35,-7.86401881391896e-08,0.0151671963225841,Hunting,1,nonlinear,True,fillQfr-fillP-fillQ-P,dots_control_context,1,1,0,1,0,,0.15167196322584098
135,136,36,0.0011886560274599,0.160050130842656,Hunting,1,nonlinear,True,fillQfr-fillP-fillQ-P,dots_control_context,1,1,0,1,0,0.0106979042471391,1.0
136,137,37,0.0004039756810907,0.349563537934112,Hunting,1,nonlinear,True,fillQfr-fillP-fillQ-P,dots_control_context,1,1,0,1,0,0.0036357811298163,1.0
137,138,38,0.0002140884785395,0.0121457967491084,Hunting,1,nonlinear,True,fillQfr-fillP-fillQ-P,dots_control_context,1,1,0,1,0,0.0019267963068555,0.121457967491084
138,139,39,0.0074733480897466,0.210046087311408,Hunting,1,nonlinear,True,fillQfr-fillP-fillQ-P,dots_control_context,1,1,0,1,0,0.0672601328077194,1.0
139,140,40,0.0040191218893477,0.0525144352858246,Hunting,1,nonlinear,True,fillQfr-fillP-fillQ-P,dots_control_context,1,1,0,1,0,0.0361720970041293,0.525144352858246
140,141,1,1.55978336673548e-15,0.0013041796399964,Gathering,1,linear,True,textFillP-P,text_control_context,1,1,0,1,0,1.55978336673548e-14,0.013041796399964
141,142,2,8.52965484826106e-15,0.579395222065751,Gathering,1,linear,True,textFillP-P,text_control_context,1,1,0,1,0,8.52965484826106e-14,1.0
142,143,3,1.16410217198829e-13,0.0365046661201731,Gathering,1,linear,True,textFillP-P,text_control_context,1,1,0,1,0,1.16410217198829e-12,0.365046661201731
143,144,4,1.09250825007402e-08,0.0156036669412311,Gathering,1,linear,True,textFillP-P,text_control_context,1,1,0,1,0,1.0925082500740199e-07,0.156036669412311
144,145,5,9.768570774104222e-15,0.002982665827895,Gathering,1,linear,True,textFillP-P,text_control_context,1,1,0,1,0,9.768570774104221e-14,0.02982665827895
145,146,6,2.31626834046661e-10,0.0265589314104912,Gathering,1,linear,True,textFillP-P,text_control_context,1,1,0,1,0,2.31626834046661e-09,0.265589314104912
146,147,7,2.38961371534629e-16,0.709407056275061,Gathering,1,linear,True,textFillP-P,text_control_context,1,1,0,1,0,2.38961371534629e-15,1.0
147,148,8,5.53538168112324e-09,0.585595504739512,Gathering,1,linear,True,textFillP-P,text_control_context,1,1,0,1,0,5.53538168112324e-08,1.0
148,149,9,2.48995284587217e-13,0.869383438559898,Gathering,1,linear,True,textFillP-P,text_control_context,1,1,0,1,0,2.4899528458721704e-12,1.0
149,150,10,8.41136216935101e-11,0.327744468382614,Gathering,1,linear,True,textFillP-P,text_control_context,1,1,0,1,0,8.41136216935101e-10,1.0
150,151,11,0.0,0.0004265092468316,Gathering,1,nonlinear,True,textFillP-P,text_control_context,1,1,0,1,0,0.0,0.004265092468316
151,152,12,0.0,0.0003829651334022,Gathering,1,nonlinear,True,textFillP-P,text_control_context,1,1,0,1,0,0.0,0.003829651334022
152,153,13,0.0,0.0006450784648202,Gathering,1,nonlinear,True,textFillP-P,text_control_context,1,1,0,1,0,0.0,0.006450784648202
153,154,14,0.0,0.0354293566043226,Gathering,1,nonlinear,True,textFillP-P,text_control_context,1,1,0,1,0,0.0,0.35429356604322604
154,155,15,0.0,0.0416321763523417,Gathering,1,nonlinear,True,textFillP-P,text_control_context,1,1,0,1,0,0.0,0.416321763523417
155,156,16,0.0,0.0035793519585138,Gathering,1,nonlinear,True,textFillP-P,text_control_context,1,1,0,1,0,0.0,0.035793519585138
156,157,17,0.0,0.0462111649187454,Gathering,1,nonlinear,True,textFillP-P,text_control_context,1,1,0,1,0,0.0,0.46211164918745395
157,158,18,0.0,0.0002903903842665,Gathering,1,nonlinear,True,textFillP-P,text_control_context,1,1,0,1,0,0.0,0.0029039038426649996
158,159,19,0.0,0.0003524685147803,Gathering,1,nonlinear,True,textFillP-P,text_control_context,1,1,0,1,0,0.0,0.0035246851478030004
159,160,20,0.0,0.0152546190514351,Gathering,1,nonlinear,True,textFillP-P,text_control_context,1,1,0,1,0,0.0,0.152546190514351
160,161,21,6.44294370134791e-78,1.8376544528031197e-11,Hunting,0,linear,True,textFillQ-P,text_control_context,1,1,0,1,0,6.44294370134791e-77,1.8376544528031197e-10
161,162,22,1.0641885366522601e-76,1.22023215834825e-16,Hunting,0,linear,True,textFillQ-P,text_control_context,1,1,0,1,0,1.0641885366522601e-75,1.22023215834825e-15
162,163,23,5.1746086074322794e-70,9.17228659031567e-26,Hunting,0,linear,True,textFillQ-P,text_control_context,1,1,0,1,0,5.174608607432279e-69,9.17228659031567e-25
163,164,24,2.9448572182437304e-61,9.107124067310281e-17,Hunting,0,linear,True,textFillQ-P,text_control_context,1,1,0,1,0,2.9448572182437304e-60,9.10712406731028e-16
164,165,25,5.847273738573259e-77,8.997574858283099e-19,Hunting,0,linear,True,textFillQ-P,text_control_context,1,1,0,1,0,5.84727373857326e-76,8.997574858283099e-18
165,166,26,5.12727982272384e-80,6.38955918161064e-25,Hunting,0,linear,True,textFillQ-P,text_control_context,1,1,0,1,0,5.12727982272384e-79,6.38955918161064e-24
166,167,27,1.3175279982732e-76,1.33363145052081e-16,Hunting,0,linear,True,textFillQ-P,text_control_context,1,1,0,1,0,1.3175279982732e-75,1.33363145052081e-15
167,168,28,6.60980500793085e-83,1.1527823981965002e-16,Hunting,0,linear,True,textFillQ-P,text_control_context,1,1,0,1,0,6.609805007930849e-82,1.1527823981965002e-15
168,169,29,4.95179300477792e-76,2.2284074637846802e-21,Hunting,0,linear,True,textFillQ-P,text_control_context,1,1,0,1,0,4.95179300477792e-75,2.2284074637846802e-20
169,170,30,1.74325235295485e-74,5.3815609089581605e-15,Hunting,0,linear,True,textFillQ-P,text_control_context,1,1,0,1,0,1.74325235295485e-73,5.3815609089581605e-14
170,171,31,0.0,0.0,Hunting,0,nonlinear,True,textFillQ-P,text_control_context,1,1,0,1,0,0.0,0.0
171,172,32,0.0,0.0,Hunting,0,nonlinear,True,textFillQ-P,text_control_context,1,1,0,1,0,0.0,0.0
172,173,33,0.0,0.0,Hunting,0,nonlinear,True,textFillQ-P,text_control_context,1,1,0,1,0,0.0,0.0
173,174,34,0.0,0.0,Hunting,0,nonlinear,True,textFillQ-P,text_control_context,1,1,0,1,0,0.0,0.0
174,175,35,0.0,0.0,Hunting,0,nonlinear,True,textFillQ-P,text_control_context,1,1,0,1,0,0.0,0.0
175,176,36,0.0,0.0,Hunting,0,nonlinear,True,textFillQ-P,text_control_context,1,1,0,1,0,0.0,0.0
176,177,37,0.0,0.0,Hunting,0,nonlinear,True,textFillQ-P,text_control_context,1,1,0,1,0,0.0,0.0
177,178,38,0.0,0.0,Hunting,0,nonlinear,True,textFillQ-P,text_control_context,1,1,0,1,0,0.0,0.0
178,179,39,0.0,0.0,Hunting,0,nonlinear,True,textFillQ-P,text_control_context,1,1,0,1,0,0.0,0.0
179,180,40,0.0,0.0,Hunting,0,nonlinear,True,textFillQ-P,text_control_context,1,1,0,1,0,0.0,0.0
180,181,21,1.3642451932002e-06,0.121805894243959,Hunting,1,linear,True,textFillQfr-textFillP-textFillQ-P,text_control_context,1,1,0,1,0,1.3642451932002e-05,1.0
181,182,22,7.84277138017144e-05,0.961465860226012,Hunting,1,linear,True,textFillQfr-textFillP-textFillQ-P,text_control_context,1,1,0,1,0,0.000784277138017144,1.0
